id,graphic card type,communications,resolution (px),CPU cores,RAM size,operating system,drive type,input devices,multimedia,RAM type,CPU clock speed (GHz),CPU model,state,drive memory size (GB),warranty,screen size,buynow_price
2650,dedicated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,4,32 gb,['no system'],ssd + hdd,"['keyboard', 'touchpad', 'illuminated keyboard', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.8,intel core i7,new,1500.0,producer warranty,"15"" - 15.9""",6399.0
2547,dedicated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,4,16 gb,['windows 10 home'],ssd + hdd,"['keyboard', 'touchpad', 'illuminated keyboard', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.8,intel core i7,new,1256.0,producer warranty,"15"" - 15.9""",4599.0
2227,integrated graphics,"['bluetooth', 'lan 10/100/1000 mbps']",1366 x 768,2,4 gb,['windows 10 home'],hdd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3,2.3,intel core i3,new,500.0,seller warranty,"15"" - 15.9""",1996.22
9219,integrated graphics,"['bluetooth', 'lan 10/100/1000 mbps']",1366 x 768,2,4 gb,['windows 10 professional'],hdd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.4,intel core i3,new,500.0,producer warranty,"14"" - 14.9""",2399.0
10457,dedicated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",3840 x 2160,4,16 gb,['windows 10 professional'],ssd,"['keyboard', 'touchpad', 'illuminated keyboard', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.9,intel core i7,new,512.0,producer warranty,"17"" - 17.9""",15472.65
11114,integrated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1366 x 768,4,4 gb,['windows 10 home'],hdd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3,1.6600000000000001,intel celeron dual-core,new,500.0,seller warranty,"17"" - 17.9""",1599.0
1253,integrated graphics,"['bluetooth', 'nfc (near field communication)', 'gps']",1366 x 768,4,8 gb,['windows 10 home'],hdd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3l,2.4,amd a10,new,1000.0,producer warranty,"15"" - 15.9""",1945.0
3203,integrated graphics,"['bluetooth', 'lan 10/100 mbps']",1366 x 768,2,8 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3,1.5,intel celeron dual-core,new,128.0,seller warranty,"15"" - 15.9""",1302.91
3341,integrated graphics,['bluetooth'],1920 x 1080,2,8 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.5,intel core i5,new,496.0,producer warranty,"14"" - 14.9""",5147.0
1534,dedicated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1600 x 900,2,6 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3,2.5,intel core i7,new,256.0,seller warranty,"17"" - 17.9""",2999.0
9234,dedicated graphics,"['bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,4,16 gb,['no system'],ssd + hdd,"['keyboard', 'touchpad', 'illuminated keyboard', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.6,intel core i7,new,1250.0,producer warranty,"17"" - 17.9""",4399.0
10816,integrated graphics,,1366 x 768,4,2 gb,"['windows 10 home', 'other']",emmc,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3,1.3,other CPU,new,64.0,producer warranty,"11.9"" and less",499.0
1743,dedicated graphics,['bluetooth'],1920 x 1080,2,8 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad', 'illuminated keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.7,intel core i7,new,256.0,producer warranty,"14"" - 14.9""",4149.0
11010,dedicated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1366 x 768,2,8 gb,['windows 10 home'],hdd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3,2.4,intel core i7,new,500.0,seller warranty,"15"" - 15.9""",2009.0
1281,dedicated graphics,"['bluetooth', 'lan 10/100/1000 mbps', 'lan 10/100 mbps', 'intel wireless display (widi)', 'nfc (near field communication)', 'modem 3g (wwan)']",1920 x 1080,4,16 gb,['no system'],ssd + hdd,"['keyboard', 'touchpad', 'illuminated keyboard']","['camera', 'speakers', 'microphone']",ddr4,2.5,intel core i5,new,1128.0,producer warranty,"15"" - 15.9""",6674.0
2021,integrated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps', 'modem 4g (lte)']",1920 x 1080,4,8 gb,['windows 10 home'],hdd,['illuminated keyboard'],"['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.8,intel core i5,new,1000.0,producer warranty,"15"" - 15.9""",3060.0
437,integrated graphics,"['wi-fi 802.11 b/g/n/ac', 'bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,2,4 gb,['windows 10 home'],hdd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.4,intel core i3,new,500.0,producer warranty,"15"" - 15.9""",2099.0
9174,dedicated graphics,"['wi-fi', 'bluetooth', 'lan 10/100 mbps']",1366 x 768,2,8 gb,"['windows 10 home', 'other']",hdd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'speakers', 'microphone']",ddr3,1.9,intel core i3,new,500.0,producer warranty,"15"" - 15.9""",1499.0
3629,integrated graphics,"['bluetooth', 'lan 10/100/1000 mbps', 'lan 10/100 mbps', 'intel wireless display (widi)', 'nfc (near field communication)', 'modem 3g (wwan)']",1920 x 1080,4,4 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'microphone']",ddr4,2.7,,new,120.0,producer warranty,"15"" - 15.9""",2349.0
10452,dedicated graphics,"['wi-fi', 'bluetooth', 'lan 10/100 mbps']",1920 x 1080,2,4 gb,['windows 10 home'],hdd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.3,intel core i5,new,1000.0,producer warranty,"15"" - 15.9""",2200.0
5875,dedicated graphics,"['bluetooth', 'lan 10/100 mbps']",1366 x 768,2,4 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3,2.4,intel core i3,new,128.0,seller warranty,"15"" - 15.9""",1913.83
721,dedicated graphics,"['bluetooth', 'lan 10/100/1000 mbps', 'lan 10/100 mbps', 'intel wireless display (widi)', 'nfc (near field communication)', 'modem 3g (wwan)']",1920 x 1080,4,8 gb,['no system'],ssd + hdd,"['keyboard', 'touchpad', 'illuminated keyboard']","['camera', 'speakers', 'microphone']",ddr4,2.8,intel core i7,new,1128.0,producer warranty,"15"" - 15.9""",5899.0
3937,,,1920 x 1080,2,4 gb,['windows 10 professional'],,"['keyboard', 'touchpad']",,,,,new,128.0,producer warranty,"15"" - 15.9""",2749.0
8816,integrated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1366 x 768,2,20 gb,['windows 10 professional'],ssd,"['keyboard', 'touchpad', 'illuminated keyboard', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.5,intel core i5,new,256.0,producer warranty,"14"" - 14.9""",4899.0
11220,dedicated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,2,8 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.0,intel core i3,new,240.0,producer warranty,"15"" - 15.9""",2649.0
1182,dedicated graphics,"['bluetooth', 'lan 10/100 mbps', 'intel wireless display (widi)', 'nfc (near field communication)']",1920 x 1080,4,32 gb,['windows 10 home'],ssd + hdd,"['keyboard', 'touchpad', 'illuminated keyboard']","['SD card reader', 'camera', 'speakers']",ddr4,2.8,intel core i7,new,1256.0,producer warranty,"15"" - 15.9""",7399.0
1315,integrated graphics,"['bluetooth', 'lan 10/100 mbps']",1366 x 768,2,4 gb,['no system'],ssd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.0,intel core i3,new,120.0,producer warranty,"15"" - 15.9""",1629.0
1619,dedicated graphics,"['bluetooth', 'lan 10/100 mbps', 'intel wireless display (widi)', 'nfc (near field communication)']",1920 x 1080,4,32 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad', 'illuminated keyboard']","['SD card reader', 'camera', 'speakers']",ddr4,2.8,intel core i7,new,480.0,producer warranty,"15"" - 15.9""",6924.0
9586,,"['wi-fi 802.11 b/g/n/ac', 'lan 10/100/1000 mbps']",1920 x 1080,2,4 gb,['windows 10 professional'],ssd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.0,intel core i3,new,240.0,producer warranty,"15"" - 15.9""",2299.0
7447,,,,not applicable,,,,,,,,,new,,producer warranty,,4058.9
2646,,"['wi-fi', 'bluetooth', 'lan 10/100 mbps']",1366 x 768,4,16 gb,['windows 7 professional 64-bit'],ssd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3l,1.8,amd a6,new,480.0,producer warranty,"15"" - 15.9""",2899.0
7306,integrated graphics,['wi-fi'],1920 x 1080,4,4 gb,"['windows 10 home', 'other']",emmc,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3,1.33,other CPU,new,32.0,producer warranty,"11.9"" and less",649.0
5323,dedicated graphics,"['bluetooth', 'lan 10/100 mbps']",1920 x 1080,4,16 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad', 'illuminated keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.8,intel core i7,new,480.0,producer warranty,"15"" - 15.9""",4799.0
5717,dedicated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,4,8 gb,['no system'],ssd,"['keyboard', 'touchpad', 'illuminated keyboard', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.5,intel core i5,new,500.0,producer warranty,"15"" - 15.9""",3937.0
6714,integrated graphics,,,2,8 gb,['windows 10 professional'],hdd,,,ddr4,,intel core i5,new,1024.0,producer warranty,"15"" - 15.9""",3500.0
6295,dedicated graphics,"['bluetooth', 'lan 10/100/1000 mbps', 'lan 10/100 mbps', 'intel wireless display (widi)', 'nfc (near field communication)', 'modem 3g (wwan)']",1920 x 1080,4,8 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad', 'illuminated keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.8,intel core i7,new,240.0,producer warranty,"15"" - 15.9""",4199.0
4286,integrated graphics,,1366 x 768,4,,['windows 7 professional 64-bit'],ssd,,"['camera', 'speakers', 'microphone']",,,intel core i5,new,,seller warranty,"15"" - 15.9""",1747.0
3791,dedicated graphics,"['bluetooth', 'lan 10/100 mbps']",1920 x 1080,4,8 gb,['no system'],hdd,"['keyboard', 'touchpad', 'illuminated keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.8,intel core i7,new,2000.0,producer warranty,"15"" - 15.9""",4199.0
4368,integrated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1366 x 768,2,8 gb,['windows 10 professional'],ssd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3l,2.1,,new,960.0,producer warranty,"15"" - 15.9""",3069.0
5782,dedicated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,2,4 gb,['windows 10 home'],hdd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.5,intel core i5,new,1000.0,producer warranty,"15"" - 15.9""",2700.0
9682,integrated graphics,"['lan 10/100/1000 mbps', 'nfc (near field communication)']",1366 x 768,2,4 gb,['windows 10 home'],hdd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'speakers']",,2.1,intel pentium dual-core,new,500.0,producer warranty,"15"" - 15.9""",1479.0
509,integrated graphics,"['bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,2,8 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.7,intel core i7,new,256.0,producer warranty,"14"" - 14.9""",3950.0
8023,dedicated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,2,8 gb,"['windows 10 home', 'other']",ssd + hdd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3,2.5,intel core i7,new,756.0,producer warranty,"15"" - 15.9""",3599.0
2666,dedicated graphics,"['bluetooth', 'lan 10/100/1000 mbps', 'lan 10/100 mbps', 'intel wireless display (widi)', 'nfc (near field communication)', 'modem 3g (wwan)']",1920 x 1080,4,16 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad', 'illuminated keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.8,intel core i7,new,240.0,producer warranty,"15"" - 15.9""",4529.0
771,integrated graphics,"['wi-fi', 'bluetooth', 'lan 10/100 mbps']",1366 x 768,4,8 gb,['windows 10 home'],hdd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3l,2.0,amd a6,new,500.0,producer warranty,"15"" - 15.9""",1649.0
6881,integrated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1366 x 768,2,8 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3,2.2,intel core i5,new,128.0,seller warranty,"15"" - 15.9""",1929.0
6002,dedicated graphics,,1920 x 1080,2,16 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad', 'illuminated keyboard', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3l,2.6,intel core i7,new,512.0,producer warranty,"17"" - 17.9""",4199.0
3290,integrated graphics,"['wi-fi', 'bluetooth', 'lan 10/100 mbps']",1366 x 768,4,4 gb,['windows 10 home'],hdd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3l,2.0,amd a6,new,1000.0,seller warranty,"15"" - 15.9""",1599.0
7878,dedicated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,2,8 gb,['windows 10 home'],ssd,"['keyboard', 'illuminated keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3,2.5,intel core i7,new,128.0,producer warranty,"15"" - 15.9""",3199.0
4183,,,,2,8 gb,,,"['keyboard', 'touchpad']",,,,,new,1000.0,producer warranty,"15"" - 15.9""",3184.0
5214,integrated graphics,"['bluetooth', 'lan 10/100/1000 mbps']",1366 x 768,2,8 gb,['windows 10 professional'],ssd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.4,intel core i3,new,256.0,producer warranty,"15"" - 15.9""",3399.0
6681,,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,2,8 gb,['windows 10 professional'],hdd,"['keyboard', 'touchpad', 'illuminated keyboard', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.5,intel core i5,new,1000.0,producer warranty,"15"" - 15.9""",2990.0
11016,integrated graphics,"['bluetooth', 'lan 10/100 mbps']",1920 x 1080,2,12 gb,['no system'],ssd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'microphone']",ddr4,2.0,intel core i3,new,120.0,producer warranty,"15"" - 15.9""",2848.0
9322,dedicated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,2,4 gb,['windows 10 home'],hdd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.3,intel core i5,new,500.0,seller warranty,"15"" - 15.9""",2415.0
11252,dedicated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,2,8 gb,['no system'],ssd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.5,intel core i5,new,256.0,producer warranty,"14"" - 14.9""",2799.0
942,dedicated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1366 x 768,2,4 gb,['windows 10 home'],hdd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3,2.0,intel core i7,new,500.0,seller warranty,"15"" - 15.9""",1849.0
2050,,,,4,8 gb,,,"['keyboard', 'touchpad', 'illuminated keyboard']",,,,,new,960.0,producer warranty,"15"" - 15.9""",5299.0
9356,dedicated graphics,"['bluetooth', 'lan 10/100 mbps']",1920 x 1080,4,8 gb,['windows 10 home'],ssd + hdd,"['keyboard', 'touchpad', 'illuminated keyboard']","['SD card reader', 'camera', 'microphone']",ddr4,2.7,intel core i7,new,1128.0,producer warranty,"17"" - 17.9""",6400.0
6536,integrated graphics,"['lan 10/100 mbps', 'nfc (near field communication)']",1920 x 1080,2,32 gb,['windows 10 professional'],ssd + hdd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'speakers']",ddr4,2.5,intel core i5,new,1500.0,producer warranty,"15"" - 15.9""",4779.0
6132,dedicated graphics,"['bluetooth', 'lan 10/100 mbps']",1920 x 1080,4,16 gb,['no system'],ssd + hdd,"['keyboard', 'touchpad', 'illuminated keyboard']","['camera', 'speakers', 'microphone']",ddr4,2.5,intel core i5,new,1128.0,producer warranty,"15"" - 15.9""",6674.0
5778,dedicated graphics,"['bluetooth', 'nfc (near field communication)']",1920 x 1080,4,8 gb,['windows 10 home'],ssd,['touchpad'],['SD card reader'],ddr4,1.8,intel core i7,new,256.0,producer warranty,"15"" - 15.9""",4399.0
6465,integrated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1600 x 900,2,16 gb,['windows 7 professional 64-bit'],ssd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3,2.1,intel pentium dual-core,new,240.0,producer warranty,"17"" - 17.9""",2909.0
9334,,,,2,12 gb,,,"['keyboard', 'touchpad', 'numeric keyboard']",,,,,new,480.0,producer warranty,"17"" - 17.9""",3619.0
5919,dedicated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,2,8 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.0,intel core i3,new,480.0,producer warranty,"15"" - 15.9""",2999.0
9660,dedicated graphics,"['bluetooth', 'lan 10/100 mbps']",1920 x 1080,4,32 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad', 'illuminated keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.8,intel core i7,new,240.0,producer warranty,"15"" - 15.9""",5259.0
11001,integrated graphics,"['bluetooth', 'lan 10/100/1000 mbps', 'lan 10/100 mbps', 'intel wireless display (widi)', 'nfc (near field communication)', 'modem 3g (wwan)']",1920 x 1080,2,8 gb,['no system'],ssd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'microphone']",ddr4,2.4,intel core i3,new,120.0,producer warranty,"15"" - 15.9""",2049.0
4967,dedicated graphics,"['bluetooth', 'lan 10/100 mbps']",1366 x 768,2,4 gb,['no system'],ssd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'speakers']",ddr3,2.6,intel core i5,new,240.0,producer warranty,"15"" - 15.9""",2349.0
3621,dedicated graphics,"['bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,4,16 gb,['no system'],ssd,"['touchpad', 'illuminated keyboard', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.8,intel core i7,new,256.0,producer warranty,"15"" - 15.9""",4229.0
1022,integrated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1366 x 768,2,8 gb,['windows 7 professional 64-bit'],hdd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3l,2.1,intel pentium dual-core,new,1000.0,producer warranty,"15"" - 15.9""",1889.0
2092,dedicated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps', 'modem 3g (wwan)', 'modem 4g (lte)']",1366 x 768,2,16 gb,['windows 10 professional'],ssd,"['keyboard', 'touchpad', 'illuminated keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.5,intel core i5,new,512.0,producer warranty,"14"" - 14.9""",5189.0
2388,integrated graphics,"['bluetooth', 'modem 4g (lte)']",2560 x 1440,2,8 gb,['windows 10 professional'],ssd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3,1.5,intel core i7,new,512.0,seller warranty,"14"" - 14.9""",4032.25
